0,1
food busy place,2.848625679729556e-06
amazing staff great,2.8487435160411766e-06
great food enjoy,2.856398403082608e-06
food nice restaurant,2.8613456643098346e-06
fast friendly food,2.86155226199577e-06
goods great service,2.8635495235215245e-06
consistently good service,2.8646352988788746e-06
fast food clean,2.867593622949752e-06
place great menu,2.868079611435142e-06
ingredients great food,2.8691342241388137e-06
cold food,2.8693954444125817e-06
employees great place,2.870213022006708e-06
great food restaurant,2.8712907327080736e-06
great service big,2.871663424482353e-06
place friendly good,2.875080773258371e-06
dessert great food,2.8772914486771646e-06
nice service nice,2.8782857087209016e-06
friendly great prices,2.878725975292032e-06
good food dirty,2.879369246854991e-06
time fast service,2.88160503061815e-06
order great,2.8816746679252446e-06
great friendly customer,2.8867584515420356e-06
delicious good price,2.8874173903930558e-06
pretty good nice,2.8880026256888383e-06
line good food,2.890796858425234e-06
happy hour great,2.8908874168942383e-06
food made,2.8922301763412414e-06
fast good,2.8924145143557546e-06
excellent food awesome,2.895875859128564e-06
staff good coffee,2.8961194790833495e-06
sushi place great,2.8965847703771265e-06
place great sushi,2.896584770377127e-06
indian food great,2.896988236912688e-06
good service big,2.899521998245555e-06
average food good,2.902919312703835e-06
food perfect place,2.905361872561395e-06
beer selection great,2.9131180751238935e-06
staff great burgers,2.9136100852658874e-06
clean great,2.91361074506322e-06
food menu food,2.9149664525503553e-06
great sandwiches good,2.9167175833416354e-06
slow great service,2.918002154794701e-06
excellent fast service,2.9214723322902815e-06
great burgers fries,2.92153772985823e-06
brunch great food,2.9248365665617804e-06
good good time,2.926222523942187e-06
nice fast food,2.9264206039214274e-06
food big portions,2.9268245755008167e-06
decent great food,2.9297190847736764e-06
service terrible service,2.932927266727391e-06
salad great service,2.933446221203693e-06
food service experience,2.9347342508349377e-06
good portions,2.9353980334048867e-06
great server great,2.935915858217452e-06
great steaks great,2.941778803637117e-06
authentic food good,2.9437139957528847e-06
great portions good,2.945034803358656e-06
great healthy food,2.9511698690661775e-06
sandwich good service,2.9538561676368143e-06
food burger great,2.954791130850691e-06
fresh food clean,2.9565748645443416e-06
good service wasnt,2.9587800806056634e-06
consistently good great,2.9605352250829377e-06
chicken good place,2.9612313397944906e-06
awesome friendly service,2.962353657818247e-06
price awesome food,2.966911336693836e-06
helpful staff great,2.9674100207285416e-06
cooked good food,2.9686462523219482e-06
bar food,2.9712392396323996e-06
service average food,2.9730407675651505e-06
super nice great,2.974440995097711e-06
service foods,2.9761768312600864e-06
great atmosphere excellent,2.9786611475443514e-06
nice atmosphere,2.978784278882067e-06
awesome staff good,2.979863778311961e-06
friendly service place,2.9802797551167944e-06
friendly people,2.980366158974596e-06
nice food original,2.981045217650474e-06
pleasant great food,2.9818195939875936e-06
bread good food,2.9841043688334462e-06
restaurant amazing food,2.9860970832152914e-06
patio good food,2.987515440094575e-06
delicious fast food,2.9932205743004844e-06
food great options,2.9937383264639963e-06
clean place friendly,2.9949027378416356e-06
great location friendly,2.9953072545570086e-06
great coffee love,2.99807970670349e-06
food time food,3.0019961570540125e-06
good chicken sandwich,3.0025170691403093e-06
staff friendly service,3.0035850893754837e-06
great time excellent,3.009281411790334e-06
drinks great staff,3.01401603954508e-06
decent service good,3.0140824599574438e-06
experience good place,3.0208068659912866e-06
expect good food,3.022106177462564e-06
food bad customer,3.0229948744948933e-06
gem great food,3.024217204812229e-06
food excellent friendly,3.0245966675218194e-06
outstanding good food,3.025867576395139e-06
affordable great food,3.0272422426621533e-06
nice staff love,3.0290341983504695e-06
food quick,3.0296906153441816e-06
google nice food,3.0307690845144386e-06
good pub food,3.032040451475095e-06
downtown great food,3.033231207854155e-06
great meal service,3.038019549751886e-06
love love good,3.0429950526180975e-06
service good mexican,3.0466088673260737e-06
good food coffee,3.048340897717043e-06
great prices delicious,3.050082852049023e-06
place great fast,3.0505128202008618e-06
mcdonalds great food,3.059277469234056e-06
drinks good,3.0597275556029174e-06
good coffee service,3.065811080327015e-06
steak good food,3.065895853871573e-06
good food steak,3.065895853871573e-06
chips good food,3.070509267360285e-06
food expensive food,3.0710548537891824e-06
wonderful staff great,3.0717100262938754e-06
years great place,3.0720542353948142e-06
good soul food,3.077383192022454e-06
foods,3.078194141514344e-06
great food hands,3.0783779428964995e-06
price food,3.0804178744986996e-06
food great amazing,3.081277356261153e-06
food and great,3.0861773154654194e-06
salsa good food,3.0871182725570998e-06
people nice place,3.087499278221538e-06
place great happy,3.0887982767241607e-06
food places service,3.0888015944491113e-06
times food,3.0902896248174807e-06
family place great,3.0922539410057066e-06
back great staff,3.0937617206351243e-06
food rude service,3.0974592591923698e-06
kids good food,3.101533615869352e-06
food awesome atmosphere,3.1017325114719013e-06
reason great food,3.1026060860256744e-06
place good times,3.103764657889376e-06
slow great place,3.1069385686075606e-06
bbq good food,3.106940289063375e-06
good service large,3.1073255228900346e-06
food foods,3.1083545565303422e-06
good prices delicious,3.109526420423291e-06
service great variety,3.109772613822146e-06
great food helpful,3.1100325959890936e-06
average good food,3.11027069218268e-06
good time love,3.112837131367515e-06
great great chicken,3.11439752974021e-06
staff great time,3.1144776371970733e-06
good food extremely,3.115234650034688e-06
place good eats,3.1155321524660344e-06
good service fantastic,3.1190085199721624e-06
great service worth,3.1216609630794018e-06
burgers great staff,3.1217250913563084e-06
customers delicious food,3.1259155562938977e-06
atmosphere nice place,3.1270025397516734e-06
clean fast food,3.1282839523088206e-06
steak great service,3.128934563125794e-06
place great bar,3.130056101701409e-06
back fast service,3.1312831569546577e-06
place food delicious,3.13164272452263e-06
plates good food,3.1336057499189434e-06
amazing fresh food,3.133736057360337e-06
amazing pizza great,3.133761341705171e-06
service wait time,3.1378865458130854e-06
great vibe great,3.137997808087338e-06
food good servers,3.1389954107230405e-06
mexican food nice,3.1394202282976953e-06
clean excellent food,3.1485812595365985e-06
service mexican food,3.1500356358249886e-06
quick service nice,3.150425232138132e-06
bread great food,3.1525053320665867e-06
patio great food,3.156450692376098e-06
staff customer service,3.1617454151570537e-06
service quick food,3.1628759340795093e-06
restaurant friendly staff,3.1642079579245078e-06
fast great,3.1660627777962957e-06
night great place,3.166470550869381e-06
location great customer,3.166695277257783e-06
google good original,3.1669661270854546e-06
tea good food,3.167236992849898e-06
service prices food,3.1676951693829215e-06
experience great,3.1677636750074798e-06
place great lunch,3.1694961488258066e-06
good food free,3.171824261861531e-06
back awesome food,3.1723090529141424e-06
great staff super,3.1729354746451328e-06
people fast service,3.1752042252996227e-06
good drinks love,3.1772810211647286e-06
good variety good,3.177556937939015e-06
great service cold,3.1777086936001425e-06
great japanese food,3.17796117866254e-06
fresh great customer,3.1781785658908173e-06
prices,3.182918464169053e-06
time fast food,3.1842815311267146e-06
excellent food original,3.185015953764871e-06
table great service,3.185541666135424e-06
great burgers nice,3.185867896551292e-06
great drink prices,3.1928260239103146e-06
family place good,3.193362518902616e-06
good breakfast,3.196936537830029e-06
excellent food amazing,3.201694611511856e-06
fast service fresh,3.2019343338814213e-06
water good food,3.2028926889785386e-06
clean fresh food,3.2029561032563704e-06
good service breakfast,3.207430772811958e-06
flavorful great food,3.2130716489756357e-06
good terrible service,3.2137536203524766e-06
service clean friendly,3.213944496524209e-06
guys good food,3.2145875548460987e-06
staff friendly staff,3.2151675039716663e-06
food isnt good,3.2167172571144323e-06
eat mexican food,3.220543591899634e-06
customer service skills,3.222539557549825e-06
great quality,3.2232629068731957e-06
quality food nice,3.225763151522886e-06
years good service,3.227833065469004e-06
quality food friendly,3.230633983203819e-06
location great,3.231103679069267e-06
eat,3.231184960601005e-06
food wonderful place,3.2315805573688805e-06
impressed great food,3.2320044680720417e-06
great vegetarian food,3.232585002854327e-06
decent food service,3.2359665100741606e-06
food good authentic,3.2380853953281728e-06
good service hot,3.2385134981200445e-06
great food steak,3.2388670228382395e-06
chips great food,3.243921637475412e-06
service good sushi,3.24634990970515e-06
food outstanding food,3.2466588920857288e-06
portions great place,3.2466860630889695e-06
affordable good food,3.2471756685723963e-06
great experience service,3.247379724371889e-06
good sushi,3.251473375562279e-06
month great food,3.2518461880494534e-06
excellent great staff,3.2518867088312068e-06
great work food,3.2537961793106712e-06
food great work,3.2537961793106712e-06
good greek food,3.2548370713360926e-06
great coffee place,3.254922757850068e-06
order customer service,3.2570683930011784e-06
burger place,3.2586724705132627e-06
staff good drinks,3.260860361285491e-06
favorite places good,3.2608621491892363e-06
pancakes great food,3.261846000783466e-06
time great great,3.26493543324648e-06
fast food delicious,3.2653315356005286e-06
fast delicious food,3.2653315356005286e-06
tasting food good,3.265394069825289e-06
food back good,3.2690898942329113e-06
love thai food,3.2710482823327185e-06
perfect great service,3.271870147194436e-06
service place,3.2724998421247337e-06
awesome pizza great,3.2734328382174687e-06
service great ambiance,3.273893837183054e-06
fast service place,3.2745558326826487e-06
eat food,3.2750717043807477e-06
style food great,3.2767591619215173e-06
wonderful great place,3.278927501423612e-06
people amazing food,3.2802402853367675e-06
burgers friendly service,3.2845164187211724e-06
crowded good food,3.2845838895591893e-06
sandwich great place,3.2859307339470537e-06
great food tastes,3.287738616383792e-06
pretty fast service,3.288694764585658e-06
people,3.28985490207748e-06
time great atmosphere,3.290581763086566e-06
great place eat,3.291033990108695e-06
service great dinner,3.2957705201251043e-06
service highly recommend,3.2986607464369495e-06
atmosphere service food,3.300178464550229e-06
service food order,3.3045372279970403e-06
great sushi,3.3048066846385534e-06
mexican food excellent,3.3050398244964724e-06
place super friendly,3.3087916094295096e-06
fresh,3.30984012336868e-06
place decent food,3.313472376392646e-06
food drinks food,3.314553039076532e-06
busy place good,3.31595523919406e-06
place nice atmosphere,3.316517845191169e-06
nice restaurant great,3.316706004273055e-06
hella good food,3.31865359584168e-06
great delicious,3.319250798292626e-06
good service highly,3.320989807309839e-06
back good pizza,3.3212329824197595e-06
spicy great food,3.322594881698465e-06
service was great,3.322840114093137e-06
excellent fast food,3.328399640078815e-06
dining good food,3.3310726578292063e-06
smile good food,3.3343165690421567e-06
great family food,3.33714889783837e-06
good service didnt,3.337523675054527e-06
horrible service great,3.344275466320041e-06
food tasty great,3.347002958848326e-06
awesome amazing food,3.357071169827247e-06
food back,3.3607645203911443e-06
good service horrible,3.3634145768775174e-06
good service fries,3.3639395361548935e-06
service staff great,3.3642146866857194e-06
time great prices,3.365489691047352e-06
quality service great,3.3662611030919606e-06
staff friendly great,3.366539885517324e-06
staff great friendly,3.366539885517324e-06
great pizza pizza,3.366887009566007e-06
good service taco,3.3703081752988043e-06
good food salad,3.3743133256619596e-06
eat excellent food,3.3806250309867902e-06
place delicious,3.3825832214426633e-06
place great quality,3.383281407450587e-06
food fresh good,3.3839576550812037e-06
time awesome food,3.384182550832291e-06
sacramento delicious food,3.3845869610917296e-06
good eats,3.386667658829093e-06
love chinese food,3.386892724454272e-06
great breakfast service,3.388260965197204e-06
great service today,3.390536304456897e-06
amazing place,3.390560131548409e-06
food amazing drinks,3.391800845316145e-06
food nice family,3.3949624806084347e-06
cheap food good,3.39634830479308e-06
clean great customer,3.397514919091224e-06
day good service,3.398052471842103e-06
service delicious pizza,3.400168227355841e-06
good food consistent,3.402367633387649e-06
great great excellent,3.404912306950792e-06
clean friendly good,3.4096485829480956e-06
great pizza delicious,3.4110382062193717e-06
favorite good service,3.4132916951149128e-06
quick food good,3.4162231311959197e-06
good food waited,3.420184175566079e-06
customer service ordered,3.4205342049686204e-06
great service busy,3.4217030472068826e-06
friendly great atmosphere,3.4249672447829337e-06
good fried chicken,3.4260686682658247e-06
good meal,3.4263289520096355e-06
time favorite place,3.428168596361147e-06
long wait food,3.428329729342366e-06
great food affordable,3.4308745416837736e-06
beans good food,3.4332956893053102e-06
bomb food great,3.434010076016105e-06
thai food place,3.4343703388239736e-06
drinks friendly staff,3.43794107205252e-06
pizza nice place,3.4383296939499337e-06
great greek food,3.43964699180786e-06
stars great service,3.439855599028627e-06
river great food,3.440345034038602e-06
great food pleasant,3.440561069985685e-06
burgers good,3.4412440603139205e-06
cold great service,3.4425177514001542e-06
great favorite place,3.444619564415805e-06
food good deals,3.446567234111899e-06
great atmosphere amazing,3.448141709791021e-06
great family atmosphere,3.4542436943309737e-06
received great service,3.455796683218847e-06
area good place,3.45604545272023e-06
good people love,3.4561533788275047e-06
food good wine,3.4563748363956934e-06
service ordered food,3.4610192929322805e-06
clean nice place,3.461046351988037e-06
good food choices,3.4611755258764233e-06
workers good food,3.462033027493648e-06
breakfast great place,3.4686595747902373e-06
dinner great place,3.4706966713730163e-06
good food polite,3.470922385392586e-06
polite good food,3.470922385392587e-06
healthy food great,3.4719645518425613e-06
food great brunch,3.4732434227921145e-06
full good food,3.4742129725397355e-06
disappointed great service,3.477489567536459e-06
customer service pizza,3.4777834257507705e-06
order good,3.478347053628336e-06
great food everytime,3.479995104991042e-06
excellent food clean,3.4800108658036086e-06
quickly great food,3.4808192433178167e-06
amazing place food,3.4816461775396756e-06
box good food,3.4833392178845286e-06
awesome service love,3.494070217237494e-06
great atmosphere staff,3.494564351755093e-06
good yummy good,3.4952655035370826e-06
good pizza delicious,3.4982105109058556e-06
great food shrimp,3.5003262960416527e-06
food good steak,3.503880975853226e-06
great service employees,3.504540029339413e-06
great salad bar,3.506076586380355e-06
food delicious chicken,3.506889350395076e-06
customer service super,3.5117826152311715e-06
good great places,3.5160061394243476e-06
food great thai,3.517358256619594e-06
food good burritos,3.5180801787950096e-06
great atmosphere awesome,3.5210043385497838e-06
helpful great service,3.521933131480531e-06
quality mexican food,3.5235916994717644e-06
tasty mexican food,3.523657921596091e-06
good american food,3.524098738745601e-06
fast service original,3.524115014903966e-06
great food wow,3.525100367420297e-06
fresh great,3.533443715356688e-06
great place lots,3.5337275759115946e-06
fun great service,3.5349745759146315e-06
food nice prices,3.5374725612746122e-06
price,3.538798444169839e-06
awesome food excellent,3.5394038278238005e-06
place good love,3.539459414246307e-06
place love good,3.539459414246307e-06
flavor great place,3.542998580226785e-06
friendly service order,3.545492408909278e-06
good mexican,3.5461397842512953e-06
food perfect service,3.546483663908912e-06
great waitress great,3.549295368709434e-06
great food plenty,3.550057884908046e-06
environment great place,3.5518801725062118e-06
great super friendly,3.5539434940362505e-06
food nice selection,3.5579811320426153e-06
great wonderful service,3.5582921216208586e-06
special great service,3.5595309218867704e-06
great lunch spot,3.5595334655737303e-06
menu great,3.561573275924418e-06
good wings good,3.5632344353400694e-06
sushi great place,3.5650274096949257e-06
food great chips,3.5683138012229532e-06
fast food staff,3.5684140204893682e-06
late great food,3.574530097994697e-06
great service huge,3.5783585574821657e-06
food amazing prices,3.579203872670987e-06
great great beer,3.5792325970017122e-06
tasty food excellent,3.580020238415778e-06
good coffee nice,3.5806492418936078e-06
location friendly staff,3.5815072523700894e-06
breakfast place good,3.5820349605816833e-06
customer good service,3.582220248976667e-06
great dining experience,3.582252577156524e-06
business good food,3.5849100349611024e-06
fast food tacos,3.587604899905837e-06
pizza good beer,3.588307633309529e-06
provide great service,3.590117820069855e-06
good vibes good,3.591879959853356e-06
service great clean,3.5943522797846215e-06
slow service love,3.594539131445588e-06
dirty great food,3.5951544056348597e-06
location great staff,3.5954710973555758e-06
good pizza fast,3.5979140598388766e-06
great taste,3.5986634326601638e-06
good ice cream,3.6042071373335392e-06
good food overpriced,3.6057937596493094e-06
delicious food super,3.608289317283761e-06
food great quick,3.6087969549605504e-06
food quick great,3.6087969549605504e-06
great quick food,3.6087969549605504e-06
drinks excellent food,3.613666398684963e-06
wonderful food service,3.6165415927532072e-06
efficient good food,3.6168930165164768e-06
good atmosphere nice,3.617767392013199e-06
great eats good,3.6186136654855933e-06
order great customer,3.6202608112699686e-06
seafood great food,3.622001083328604e-06
experience excellent food,3.6242359434072378e-06
back place good,3.6318731922525552e-06
love fast food,3.6322421515371686e-06
great time staff,3.6335572433965857e-06
drive great food,3.635554752069057e-06
bell good food,3.6357055270087605e-06
friendly clean good,3.6369584884779687e-06
food friendly wait,3.6419440124651623e-06
staff friendly good,3.6423391826927454e-06
hour great place,3.6456418076597476e-06
wait,3.647799241539275e-06
foods food,3.6489379576660545e-06
food great specials,3.6495781491947007e-06
visit great place,3.650787988529505e-06
loud great food,3.6509983750505196e-06
good food quiet,3.65489922693484e-06
food wasnt bad,3.655520357187889e-06
food great choice,3.6565935669279814e-06
food great workers,3.657652386986021e-06
great prices fast,3.659678848402307e-06
food nice portions,3.659964257380057e-06
great place translated,3.6601313628143036e-06
food original good,3.66134543716971e-06
foods good price,3.6669482296306486e-06
prices foods good,3.6669482296306494e-06
flavorful food great,3.6720818845435837e-06
fun place,3.6721660017687336e-06
slow food service,3.6722343353501697e-06
service family friendly,3.6723225289474194e-06
pretty good prices,3.674873175348198e-06
awesome place love,3.678702052824225e-06
place fast friendly,3.6830571128045964e-06
awesome food fast,3.684004987957977e-06
employees good service,3.6861023029715907e-06
delicious food wonderful,3.687547093453661e-06
quality delicious food,3.6877955431954208e-06
friendly staff place,3.688777017814817e-06
seafood good food,3.691782250954961e-06
taste great,3.695122452504663e-06
stop good food,3.6987462439543838e-06
good southern food,3.701208799517194e-06
location fast service,3.701445707544154e-06
ordered,3.702543562854578e-06
manager great food,3.704665737399472e-06
nice place original,3.705459496375797e-06
nice service love,3.705478231988015e-06
friendly great coffee,3.712322842989127e-06
fast service amazing,3.7123897945957312e-06
good vegan food,3.7158096183726606e-06
great food burritos,3.7164859822943635e-06
excellent fresh food,3.7169330272170856e-06
customers great place,3.717653605170853e-06
food cool place,3.7203030631503856e-06
style good food,3.721832374405327e-06
great love great,3.723143273900524e-06
great great love,3.723143273900525e-06
great american food,3.723636110572986e-06
american food great,3.723636110572986e-06
tacos food good,3.724382018511152e-06
service cheap food,3.7273883404183425e-06
good drinks friendly,3.7286694139264616e-06
food dont,3.7335234125252995e-06
sweet good food,3.7383753332238563e-06
place great love,3.7387305141178073e-06
back great atmosphere,3.740306655709852e-06
dirty good food,3.7431800209114887e-06
fast food chain,3.7439448889964623e-06
great love love,3.750085392242809e-06
service great eats,3.751476050708053e-06
fast service awesome,3.751918865332981e-06
great food comfortable,3.754904953968737e-06
delicious great burgers,3.759902654718931e-06
fresh good place,3.760753182751702e-06
burger,3.7705430694590842e-06
attentive great service,3.772158122548011e-06
professional great food,3.7726800451878874e-06
good good stuff,3.7733318572904397e-06
food huge portions,3.7748516605740703e-06
back pretty good,3.7769667207860516e-06
week good food,3.77883839950242e-06
absolutely amazing food,3.779442995731389e-06
establishment good food,3.7820633512675725e-06
hot great place,3.782227263635701e-06
service mediocre food,3.78487192487286e-06
tasted great service,3.7873677031940343e-06
food burger,3.7891961151652985e-06
pizza great beer,3.790673842445314e-06
food place place,3.792627156699068e-06
great slow service,3.793402801233112e-06
good burgers service,3.796343442471103e-06
mexican food friendly,3.7968290346639555e-06
amazing great staff,3.7983246880549025e-06
good food local,3.800740740275479e-06
love place food,3.802272529398155e-06
serving great food,3.8050013758673156e-06
great family,3.8055134238622625e-06
good service wait,3.807756813843699e-06
overpriced great food,3.809903947156341e-06
service excellent customer,3.812572110605463e-06
place slow service,3.8126014678927237e-06
sucks good food,3.8144558880015544e-06
food awesome prices,3.814600290034932e-06
pizza fast service,3.81533999185658e-06
terrible service good,3.8163324241685656e-06
great prices staff,3.818236288159376e-06
salad good service,3.818241983130356e-06
busy great place,3.821361191061184e-06
birthday great food,3.822566339276463e-06
awesome,3.826572620398176e-06
good solid food,3.832472306467406e-06
place good friendly,3.833441031011162e-06
average great food,3.8338092857580625e-06
friendly staff friendly,3.836280867108339e-06
indian food,3.8364699488168755e-06
great fries good,3.838574730391283e-06
good fries great,3.838574730391284e-06
cream great place,3.842249102670356e-06
pizza customer service,3.843865891619272e-06
ago good food,3.847886390336189e-06
chinese food restaurant,3.849079112961807e-06
comfortable good food,3.850069485989189e-06
mexican great food,3.850398102666319e-06
great owner great,3.850432061935601e-06
great ambiance good,3.851197666219126e-06
good inexpensive food,3.851314040158252e-06
staff clean place,3.852893316921358e-06
excellent service fast,3.856343478623172e-06
excellent staff food,3.857444648155552e-06
great experience friendly,3.858769951019222e-06
great food fish,3.86287220077334e-06
service good variety,3.863366889985604e-06
place excellent place,3.8645616112118675e-06
sacramento excellent food,3.86642328822611e-06
back great burgers,3.867308561851247e-06
food original great,3.867680091784998e-06
location friendly service,3.86851097585964e-06
fast friendly great,3.86981919740083e-06
place excellent,3.87039167639068e-06
food super place,3.872385553975177e-06
prices food great,3.873427852071638e-06
food price great,3.873427852071638e-06
damn good food,3.87452072698618e-06
place good menu,3.878706083526664e-06
menu good place,3.878706083526664e-06
expected great food,3.880313266242715e-06
google nice place,3.881508566465669e-06
prices excellent service,3.882805897419827e-06
delish great food,3.88471071167853e-06
friendly great pizza,3.886222045603994e-06
good consistent food,3.888420152443027e-06
good pizza excellent,3.889064813866488e-06
nice place delicious,3.893751926687436e-06
food choices good,3.893822466610977e-06
great burritos good,3.893880781893799e-06
goods great staff,3.8946354470014725e-06
good food close,3.896994117852453e-06
time service,3.898357038220913e-06
bomb food good,3.900400243692612e-06
serving good food,3.901421054487545e-06
service good spot,3.908283418245368e-06
great food environment,3.911200444399078e-06
table great place,3.9130211118271985e-06
sacramento great,3.914291924689204e-06
place good quality,3.914467483241218e-06
grove great food,3.915135493844934e-06
amazing staff good,3.922623104168481e-06
place bad food,3.923218268707242e-06
returning good food,3.9278728887643405e-06
food looked great,3.928056453011867e-06
good salad bar,3.9314543982576474e-06
prices nice place,3.9317466850175436e-06
style great food,3.93211099430582e-06
people good times,3.938660555345473e-06
friendly great drinks,3.9387548044492335e-06
great place people,3.939611643695294e-06
great place burgers,3.939941776297385e-06
good food sushi,3.94406133243406e-06
service nice clean,3.94465370988274e-06
cream good service,3.946405034070282e-06
shakes good food,3.947166239760242e-06
great food prepared,3.948502720396978e-06
good family food,3.948869174275543e-06
great food extremely,3.949493476443486e-06
quick service delicious,3.9502860040254675e-06
bar good place,3.950707475473987e-06
bread great service,3.953866492770838e-06
super slow service,3.95527090090836e-06
thai food service,3.958162094715215e-06
great place ive,3.9597496515221655e-06
food tasty good,3.960528432514032e-06
food great rolls,3.964763946660192e-06
great clean food,3.971919854607844e-06
clean good customer,3.981982507901299e-06
hot delicious food,3.982326883271768e-06
service and food,3.983834746610078e-06
good food today,3.984689378678414e-06
restaurant great customer,3.985014794158088e-06
people great pizza,3.98722729500422e-06
food excellent love,3.9888181021346575e-06
food friendly nice,3.9922967559832545e-06
food good thing,3.996010781837883e-06
chicken foods good,3.9976142204523655e-06
customer service dont,3.998228501481119e-06
service food cold,3.998815153090822e-06
great food variety,4.003540782683347e-06
absolutely delicious great,4.004425648556336e-06
yummy food love,4.0090806721956736e-06
bartender great food,4.010303697324711e-06
tacos delicious food,4.013768487712419e-06
quality customer service,4.015203633540747e-06
great local food,4.015496688263234e-06
good spot good,4.020257511245554e-06
horrible service,4.021070594590946e-06
long wait great,4.021718730747395e-06
food absolutely delicious,4.0218387801013355e-06
great service happy,4.022520110295059e-06
order delicious food,4.023542758784776e-06
food menu,4.023780284858768e-06
fabulous food great,4.030339614082365e-06
fabulous great food,4.030339614082365e-06
food ordered,4.030415443415357e-06
seating great service,4.0313477385984525e-06
friendly great great,4.0322999173940795e-06
great fun place,4.033237349345255e-06
food average service,4.0348410416955614e-06
high great food,4.03519655362401e-06
amazing friendly staff,4.039330297761015e-06
great tacos love,4.053000167844967e-06
fresh good,4.0557189176901615e-06
great drinks nice,4.056315205448301e-06
place great spot,4.057461707217445e-06
good food havent,4.060131532449671e-06
staff great selection,4.061865446608205e-06
fast food original,4.0689736850825676e-06
great place yummy,4.071793041752095e-06
good friends great,4.072387278973193e-06
chinese food ive,4.072662540542588e-06
good deals good,4.076098625734656e-06
food good restaurant,4.0773274072625005e-06
people awesome food,4.080342054784428e-06
family good service,4.085111299724319e-06
good atmosphere original,4.085316013170695e-06
amazing great atmosphere,4.086686470863432e-06
fast friendly staff,4.088716167822652e-06
efficient great food,4.094609280146064e-06
nice wait staff,4.0954814174113106e-06
time good prices,4.09632781784649e-06
good basic food,4.102416413953246e-06
delicious food ive,4.102770301269205e-06
great great family,4.103245489789686e-06
filling great food,4.104429001470005e-06
open great service,4.105158225314797e-06
good service recommend,4.11247000307716e-06
restaurant excellent service,4.1136926701545945e-06
good food makes,4.113850073143037e-06
real mexican food,4.1167831745172325e-06
great food close,4.117115875097883e-06
dont,4.118986179988863e-06
place great family,4.1230052546742755e-06
service sucks food,4.12541774110252e-06
place good lunch,4.125531292156035e-06
good food outstanding,4.126183058720644e-06
morning good food,4.127832781897332e-06
full great food,4.129165918529967e-06
place food tastes,4.129316027878883e-06
service good sandwiches,4.130785912077854e-06
great staff place,4.13123745019572e-06
fries good place,4.131893134958929e-06
quality great place,4.135121720217385e-06
great job food,4.135530354522626e-06
good food cute,4.136044724297235e-06
good sandwiches good,4.141292379875009e-06
coffee great coffee,4.141303401243207e-06
excellent friendly staff,4.14665238266178e-06
good salad great,4.149093413613989e-06
clean,4.1548056761257745e-06
atmosphere great customer,4.157358742125643e-06
lunch time food,4.1614792527934145e-06
place to eat,4.162776787297312e-06
great service coffee,4.163926215439912e-06
good food mediocre,4.166019602311352e-06
excellent nice place,4.167614116574094e-06
staff pretty good,4.169206145892171e-06
didnt taste good,4.170239209354807e-06
good stuff food,4.171267184585225e-06
portions friendly service,4.179056360474454e-06
good choice great,4.180680714870178e-06
wonderful service,4.1810401290623e-06
service amazing great,4.1819089361515824e-06
great sandwich place,4.182093661387159e-06
average food great,4.182337402645159e-06
wings great service,4.184117164586162e-06
staff good atmosphere,4.190265707074165e-06
bell great food,4.190472648597703e-06
cozy good food,4.195633473436327e-06
delicious pizza good,4.197852613087027e-06
good food comfortable,4.200075802897297e-06
place quality food,4.203740858847776e-06
good food music,4.2052018619550236e-06
burgers fast service,4.206371486413105e-06
recommend excellent food,4.2105066279554804e-06
terrible good food,4.2114081091448135e-06
fast food drive,4.213084610737282e-06
clean place nice,4.213447732855003e-06
amazing friendly service,4.216006691618624e-06
amazing service love,4.216272544166907e-06
great friendly fast,4.221620942619088e-06
great fried chicken,4.222722881049506e-06
quality food love,4.2241786418138005e-06
atmosphere excellent service,4.226122175562408e-06
big great food,4.227770713366029e-06
sauce great place,4.228164079349014e-06
area delicious food,4.229353852981365e-06
excellent quality food,4.230854683224661e-06
excellent customer,4.231042801207485e-06
pleasant good food,4.233409349479381e-06
great awesome great,4.235233759858599e-06
starbucks great service,4.235792766796647e-06
coffee good place,4.2367156620664835e-06
good food top,4.238934436274581e-06
food chicken place,4.241073699136671e-06
staff great menu,4.245265758237052e-06
good spot great,4.246893924719413e-06
service good burritos,4.247427958502997e-06
nice atmosphere friendly,4.256190711825564e-06
good great nice,4.257537503882683e-06
hungry good food,4.2577603197952384e-06
awesome service friendly,4.2583833831137296e-06
drinks great customer,4.260046374197935e-06
food good fish,4.265977998771086e-06
favorite place love,4.266863421570966e-06
decor good food,4.268910174449544e-06
super nice,4.269313579346572e-06
good vibes great,4.269405157953796e-06
great fast place,4.2707179482812055e-06
good food theyre,4.272105833285371e-06
disappointed great place,4.273289186655844e-06
great time friendly,4.273702531409079e-06
great job,4.273937311900191e-06
expected good food,4.284571884652205e-06
super great place,4.2851312209459275e-06
packed great food,4.289213892188037e-06
nice great staff,4.291777886047898e-06
courteous service great,4.294230822270529e-06
enjoyed good food,4.295008620519894e-06
food excellent location,4.296243789385491e-06
great food fabulous,4.299028921687855e-06
japanese food great,4.299594535837554e-06
food was delicious,4.299757090684544e-06
amazingly good food,4.299849522492958e-06
great environment food,4.302320488838986e-06
food great steaks,4.318489363784319e-06
food great chinese,4.327356063772239e-06
great food outdoor,4.327846815848816e-06
order fresh food,4.328384996019756e-06
recommend good place,4.329775263274404e-06
time great burgers,4.333362915655032e-06
polite great food,4.333963311839168e-06
nice great pizza,4.335429824256237e-06
